        Kinetis series,        Kinetis family,        Kinetis subfamily,        Kinetis product,        Full part name,        Qualification status,        Family identifier,        Key attribute,        Flash memory type,        Program flash size identifier,        Program flash size in KB,        Silicon revision,        Temperature range identifier,        Temperature range min. value,        Temperature range max. value,        Package identifier,        Pin count,        Package name,        Max CPU frequency identifier,        Max CPU frequency value in MHz,        Packaging type,        IO map file name,        Code Warrior Mcu comp. name,        P&E Mirco device ID,        Hw board names,        Core,        CPU Frequency MHz,        SRAM [KB],        Total Flash Memory [KB],        Program Flash [KB],        FlexNVM [KB],        FlexRAM [KB],        Programming Acceleration RAM [KB],        Program Flash Base Address,        Program Flash Block Count,        Program Flash Block Size [KB],        Program Flash Write Unit Size [B],        Program Flash Sector Size [B],        Program Flash Read 1s/Program Section Unit Size [B],        Program Flash Configuration Field Base Address,        Program Flash Configuration Field Size,        FlexNVM Base Address,        FlexNVM Block Count,        FlexNVM Block Size [KB],        FlexNVM Write Unit Size,        FlexNVM Sector Size [B],        FlexNVM Read 1s/Program Section Unit Size [B],        FlexRAM Base Address,        SRAM Lower [B],        SRAM Lower Base Address,        SRAM Upper [B],        SRAM Upper Base Address
E,KE0x,KE02,KE02_40,MKE02Z64VLC4,M,KE02,Z,,64,64,,V,-40,105,LC,32,LQFP,4,40,,MKE02Z4,MKE02Z64xxx4,KE02Z64M4,,Cortex-M0P,40,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z64VLD2,M,KE02,Z,,64,64,,V,-40,105,LD,44,LQFP,2,20,,MKE02Z2,MKE02Z64xxx2,KE02Z64M2,,Cortex-M0P,20,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z64VLD4,M,KE02,Z,,64,64,,V,-40,105,LD,44,LQFP,4,40,,MKE02Z4,MKE02Z64xxx4,KE02Z64M4,,Cortex-M0P,40,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z64VLH2,M,KE02,Z,,64,64,,V,-40,105,LH,64,LQFP,2,20,,MKE02Z2,MKE02Z64xxx2,KE02Z64M2,,Cortex-M0P,20,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z64VLH4,M,KE02,Z,,64,64,,V,-40,105,LH,64,LQFP,4,40,,MKE02Z4,MKE02Z64xxx4,KE02Z64M4,,Cortex-M0P,40,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_20,MKE02Z64VQH2,M,KE02,Z,,64,64,,V,-40,105,QH,64,QFP,2,20,,MKE02Z2,MKE02Z64xxx2,KE02Z64M2,,Cortex-M0P,20,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE02,KE02_40,MKE02Z64VQH4,M,KE02,Z,,64,64,,V,-40,105,QH,64,QFP,4,40,,MKE02Z4,MKE02Z64xxx4,KE02Z64M4,,Cortex-M0P,40,4,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z128VLD4,M,KE04,Z,,128,128,,V,-40,105,LD,44,LQFP,4,48,,MKE04Z1284,MKE04Z128xxx4,KE04Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z128VLH4,M,KE04,Z,,128,128,,V,-40,105,LH,64,LQFP,4,48,,MKE04Z1284,MKE04Z128xxx4,KE04Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z128VLK4,M,KE04,Z,,128,128,,V,-40,105,LK,80,LQFP,4,48,,MKE04Z1284,MKE04Z128xxx4,KE04Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z128VQH4,M,KE04,Z,,128,128,,V,-40,105,QH,64,QFP,4,48,,MKE04Z1284,MKE04Z128xxx4,KE04Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z64VLD4,M,KE04,Z,,64,64,,V,-40,105,LD,44,LQFP,4,48,,MKE04Z1284,MKE04Z64xxx4,KE04Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z64VLH4,M,KE04,Z,,64,64,,V,-40,105,LH,64,LQFP,4,48,,MKE04Z1284,MKE04Z64xxx4,KE04Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z64VLK4,M,KE04,Z,,64,64,,V,-40,105,LK,80,LQFP,4,48,,MKE04Z1284,MKE04Z64xxx4,KE04Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z64VQH4,M,KE04,Z,,64,64,,V,-40,105,QH,64,QFP,4,48,,MKE04Z1284,MKE04Z64xxx4,KE04Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z8VFK4,M,KE04,Z,,8,8,,V,-40,105,FK,24,QFN,4,48,,MKE04Z4,MKE04Z8xxx4,KE04Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,512,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z8VTG4,M,KE04,Z,,8,8,,V,-40,105,TG,16,TSSOP,4,48,,MKE04Z4,MKE04Z8xxx4,KE04Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,512,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
E,KE0x,KE04,KE04_48,MKE04Z8VWJ4,M,KE04,Z,,8,8,,V,-40,105,WJ,20,SOIC,4,48,,MKE04Z4,MKE04Z8xxx4,KE04Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,512,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z128VLD4,M,KE06,Z,,128,128,,V,-40,105,LD,44,LQFP,4,48,,MKE06Z4,MKE06Z128xxx4,KE06Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z128VLH4,M,KE06,Z,,128,128,,V,-40,105,LH,64,LQFP,4,48,,MKE06Z4,MKE06Z128xxx4,KE06Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z128VLK4,M,KE06,Z,,128,128,,V,-40,105,LK,80,LQFP,4,48,,MKE06Z4,MKE06Z128xxx4,KE06Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z128VQH4,M,KE06,Z,,128,128,,V,-40,105,QH,64,QFP,4,48,,MKE06Z4,MKE06Z128xxx4,KE06Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,512,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z64VLD4,M,KE06,Z,,64,64,,V,-40,105,LD,44,LQFP,4,48,,MKE06Z4,MKE06Z64xxx4,KE06Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z64VLH4,M,KE06,Z,,64,64,,V,-40,105,LH,64,LQFP,4,48,,MKE06Z4,MKE06Z64xxx4,KE06Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z64VLK4,M,KE06,Z,,64,64,,V,-40,105,LK,80,LQFP,4,48,,MKE06Z4,MKE06Z64xxx4,KE06Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
E,KE0x,KE06,KE06_48,MKE06Z64VQH4,M,KE06,Z,,64,64,,V,-40,105,QH,64,QFP,4,48,,MKE06Z4,MKE06Z64xxx4,KE06Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,512,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z16VFG4,M,KL02,Z,,16,16,,V,-40,105,FG,16,QFN,4,48,,MKL02Z4,MKL02Z16xxx4,KL02Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z16VFK4,M,KL02,Z,,16,16,,V,-40,105,FK,24,QFN,4,48,,MKL02Z4,MKL02Z16xxx4,KL02Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z16VFM4,M,KL02,Z,,16,16,,V,-40,105,FM,32,QFN,4,48,,MKL02Z4,MKL02Z16xxx4,KL02Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z32CAF4,M,KL02,Z,,32,32,,C,-40,85,AF,20,WLCSP,4,48,,MKL02Z4,MKL02Z32xxx4,KL02Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z32VFG4,M,KL02,Z,,32,32,,V,-40,105,FG,16,QFN,4,48,,MKL02Z4,MKL02Z32xxx4,KL02Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z32VFK4,M,KL02,Z,,32,32,,V,-40,105,FK,24,QFN,4,48,,MKL02Z4,MKL02Z32xxx4,KL02Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z32VFM4,M,KL02,Z,,32,32,,V,-40,105,FM,32,QFN,4,48,,MKL02Z4,MKL02Z32xxx4,KL02Z32M4,FRDM-KL02Z,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL02,KL02_48,MKL02Z8VFG4,M,KL02,Z,,8,8,,V,-40,105,FG,16,QFN,4,48,,MKL02Z4,MKL02Z8xxx4,KL02Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
L,KL0x,KL03,KL03_48,MKL03Z16VFG4,M,KL03,Z,,16,16,,V,-40,105,FG,16,QFN,4,48,,MKL03Z4,MKL03Z16xxx4,KL03Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL03,KL03_48,MKL03Z16VFK4,M,KL03,Z,,16,16,,V,-40,105,FK,24,QFN,4,48,,MKL03Z4,MKL03Z16xxx4,KL03Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL03,KL03_48,MKL03Z32CAF4,M,KL03,Z,,32,32,,C,-40,85,AF,20,WLCSP,4,48,,MKL03Z4,MKL03Z32xxx4,KL03Z32M4,,Cortex-M0P,48,2,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL03,KL03_48,MKL03Z32VFG4,M,KL03,Z,,32,32,,V,-40,105,FG,16,QFN,4,48,,MKL03Z4,MKL03Z32xxx4,KL03Z32M4,,Cortex-M0P,48,2,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL03,KL03_48,MKL03Z32VFK4,M,KL03,Z,,32,32,,V,-40,105,FK,24,QFN,4,48,,MKL03Z4,MKL03Z32xxx4,KL03Z32M4,FRDM-KL03Z,Cortex-M0P,48,2,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL03,KL03_48,MKL03Z8VFG4,M,KL03,Z,,8,8,,V,-40,105,FG,16,QFN,4,48,,MKL03Z4,MKL03Z8xxx4,KL03Z8M4,,Cortex-M0P,48,2,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL03,KL03_48,MKL03Z8VFK4,M,KL03,Z,,8,8,,V,-40,105,FK,24,QFN,4,48,,MKL03Z4,MKL03Z8xxx4,KL03Z8M4,,Cortex-M0P,48,2,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z16VFK4,M,KL04,Z,,16,16,,V,-40,105,FK,24,QFN,4,48,,MKL04Z4,MKL04Z16xxx4,KL04Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z16VFM4,M,KL04,Z,,16,16,,V,-40,105,FM,32,QFN,4,48,,MKL04Z4,MKL04Z16xxx4,KL04Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z16VLC4,M,KL04,Z,,16,16,,V,-40,105,LC,32,LQFP,4,48,,MKL04Z4,MKL04Z16xxx4,KL04Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z16VLF4,M,KL04,Z,,16,16,,V,-40,105,LF,48,LQFP,4,48,,MKL04Z4,MKL04Z16xxx4,KL04Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z32VFK4,M,KL04,Z,,32,32,,V,-40,105,FK,24,QFN,4,48,,MKL04Z4,MKL04Z32xxx4,KL04Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z32VFM4,M,KL04,Z,,32,32,,V,-40,105,FM,32,QFN,4,48,,MKL04Z4,MKL04Z32xxx4,KL04Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z32VLC4,M,KL04,Z,,32,32,,V,-40,105,LC,32,LQFP,4,48,,MKL04Z4,MKL04Z32xxx4,KL04Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z32VLF4,M,KL04,Z,,32,32,,V,-40,105,LF,48,LQFP,4,48,,MKL04Z4,MKL04Z32xxx4,KL04Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z8VFK4,M,KL04,Z,,8,8,,V,-40,105,FK,24,QFN,4,48,,MKL04Z4,MKL04Z8xxx4,KL04Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z8VFM4,M,KL04,Z,,8,8,,V,-40,105,FM,32,QFN,4,48,,MKL04Z4,MKL04Z8xxx4,KL04Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
L,KL0x,KL04,KL04_48,MKL04Z8VLC4,M,KL04,Z,,8,8,,V,-40,105,LC,32,LQFP,4,48,,MKL04Z4,MKL04Z8xxx4,KL04Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z16VFK4,M,KL05,Z,,16,16,,V,-40,105,FK,24,QFN,4,48,,MKL05Z4,MKL05Z16xxx4,KL05Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z16VFM4,M,KL05,Z,,16,16,,V,-40,105,FM,32,QFN,4,48,,MKL05Z4,MKL05Z16xxx4,KL05Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z16VLC4,M,KL05,Z,,16,16,,V,-40,105,LC,32,LQFP,4,48,,MKL05Z4,MKL05Z16xxx4,KL05Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z16VLF4,M,KL05,Z,,16,16,,V,-40,105,LF,48,LQFP,4,48,,MKL05Z4,MKL05Z16xxx4,KL05Z16M4,,Cortex-M0P,48,2,16,16,,,,0x00000000,1,16,4,1024,4,0x400,16,,,,,,,,512,0x1FFFFE00,1536,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z32VFK4,M,KL05,Z,,32,32,,V,-40,105,FK,24,QFN,4,48,,MKL05Z4,MKL05Z32xxx4,KL05Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z32VFM4,M,KL05,Z,,32,32,,V,-40,105,FM,32,QFN,4,48,,MKL05Z4,MKL05Z32xxx4,KL05Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z32VLC4,M,KL05,Z,,32,32,,V,-40,105,LC,32,LQFP,4,48,,MKL05Z4,MKL05Z32xxx4,KL05Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z32VLF4,M,KL05,Z,,32,32,,V,-40,105,LF,48,LQFP,4,48,,MKL05Z4,MKL05Z32xxx4,KL05Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z8VFK4,M,KL05,Z,,8,8,,V,-40,105,FK,24,QFN,4,48,,MKL05Z4,MKL05Z8xxx4,KL05Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z8VFM4,M,KL05,Z,,8,8,,V,-40,105,FM,32,QFN,4,48,,MKL05Z4,MKL05Z8xxx4,KL05Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
L,KL0x,KL05,KL05_48,MKL05Z8VLC4,M,KL05,Z,,8,8,,V,-40,105,LC,32,LQFP,4,48,,MKL05Z4,MKL05Z8xxx4,KL05Z8M4,,Cortex-M0P,48,1,8,8,,,,0x00000000,1,8,4,1024,4,0x400,16,,,,,,,,256,0x1FFFFF00,768,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z32VFM4,M,KL14,Z,,32,32,,V,-40,105,FM,32,QFN,4,48,,MKL14Z4,MKL14Z32xxx4,KL14Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z32VFT4,M,KL14,Z,,32,32,,V,-40,105,FT,48,QFN,4,48,,MKL14Z4,MKL14Z32xxx4,KL14Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z32VLH4,M,KL14,Z,,32,32,,V,-40,105,LH,64,LQFP,4,48,,MKL14Z4,MKL14Z32xxx4,KL14Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z32VLK4,M,KL14,Z,,32,32,,V,-40,105,LK,80,LQFP,4,48,,MKL14Z4,MKL14Z32xxx4,KL14Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z64VFM4,M,KL14,Z,,64,64,,V,-40,105,FM,32,QFN,4,48,,MKL14Z4,MKL14Z64xxx4,KL14Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,1024,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z64VFT4,M,KL14,Z,,64,64,,V,-40,105,FT,48,QFN,4,48,,MKL14Z4,MKL14Z64xxx4,KL14Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,1024,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z64VLH4,M,KL14,Z,,64,64,,V,-40,105,LH,64,LQFP,4,48,,MKL14Z4,MKL14Z64xxx4,KL14Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,1024,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
L,KL1x,KL14,KL14_48,MKL14Z64VLK4,M,KL14,Z,,64,64,,V,-40,105,LK,80,LQFP,4,48,,MKL14Z4,MKL14Z64xxx4,KL14Z64M4,,Cortex-M0P,48,8,64,64,,,,0x00000000,1,64,4,1024,4,0x400,16,,,,,,,,2048,0x1FFFF800,6144,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z128CAD4,M,KL15,Z,,128,128,,C,-40,85,AD,35,WLCSP,4,48,,MKL15Z4,MKL15Z128xxx4,KL15Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,1024,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z128VFM4,M,KL15,Z,,128,128,,V,-40,105,FM,32,QFN,4,48,,MKL15Z4,MKL15Z128xxx4,KL15Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,1024,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z128VFT4,M,KL15,Z,,128,128,,V,-40,105,FT,48,QFN,4,48,,MKL15Z4,MKL15Z128xxx4,KL15Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,1024,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z128VLH4,M,KL15,Z,,128,128,,V,-40,105,LH,64,LQFP,4,48,,MKL15Z4,MKL15Z128xxx4,KL15Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,1024,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z128VLK4,M,KL15,Z,,128,128,,V,-40,105,LK,80,LQFP,4,48,,MKL15Z4,MKL15Z128xxx4,KL15Z128M4,,Cortex-M0P,48,16,128,128,,,,0x00000000,1,128,4,1024,4,0x400,16,,,,,,,,4096,0x1FFFF000,12288,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z32VFM4,M,KL15,Z,,32,32,,V,-40,105,FM,32,QFN,4,48,,MKL15Z4,MKL15Z32xxx4,KL15Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z32VFT4,M,KL15,Z,,32,32,,V,-40,105,FT,48,QFN,4,48,,MKL15Z4,MKL15Z32xxx4,KL15Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z32VLH4,M,KL15,Z,,32,32,,V,-40,105,LH,64,LQFP,4,48,,MKL15Z4,MKL15Z32xxx4,KL15Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
L,KL1x,KL15,KL15_48,MKL15Z32VLK4,M,KL15,Z,,32,32,,V,-40,105,LK,80,LQFP,4,48,,MKL15Z4,MKL15Z32xxx4,KL15Z32M4,,Cortex-M0P,48,4,32,32,,,,0x00000000,1,32,4,1024,4,0x400,16,,,,,,,,1024,0x1FFFFC00,3072,0x20000000
